raw_name,canonical_name,match_score,method,entity_type,timestamp
Avelis Health,Avelis Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.344170Z
Alara,Alara,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.344170Z
Autosana,Autosana,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Autumn AI,Autumn Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Albacore Inc.,Albacore Inc.,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Async,Async,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Alter,Alter,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
args,Args,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Astor,Astor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
AgentMail,Agentmail,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Acrely,Acrely,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Adaptional,Adaptional,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Autonomous Technologies Group,Autonomous Technologies Group,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Aegis,Aegis,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Airweave,Airweave,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Adentris,Adentris,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Alkali,Alkali,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Anana,Anana,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Attune,Attune,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Alpha Research,Alpha Research,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Almond,Almond,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Acolite,Acolite,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Auctor,Auctor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Avallon AI,Avallon Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Autostep,Autostep,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Aravolta,Aravolta,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Ambral,Ambral,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
assistant-ui,Assistant-Ui,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.345170Z
Artifact,Artifact,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
Axal,Axal,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
Atlog,Atlog,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
Archon,Archon,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
AfterQuery,Afterquery,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
Artificial Societies,Artificial Societies,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
Agentin AI,Agentin Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
AthenaHQ,Athenahq,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
Asteroid,Asteroid,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
Amby Health,Amby Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
Adam,Adam,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
a0.dev,A0.Dev,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346169Z
A1Zap by A1Base,A1Zap By A1Base,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
awen,Awen,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
Alice.tech,Alice.Tech,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
Aviro,Aviro,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
Asha Health,Asha Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
Apolink,Apolink,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
ArchiLabs,Archilabs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
Alex,Alex,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
Autumn,Autumn,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
Abundant,Abundant,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
AutoComputer,Autocomputer,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
attimet,Attimet,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.346678Z
Archil,Archil,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Afternoon.co,Afternoon.Co,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Avora,Avora,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Arva AI,Arva Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Affil.ai,Affil.Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Anglera,Anglera,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Assembly HOA,Assembly Hoa,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
autarc,Autarc,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Argil,Argil,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
&AI,&Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Autumn Labs,Autumn Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Anara,Anara,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Aluna,Aluna,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Anthrogen,Anthrogen,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
AutoPallet Robotics,Autopallet Robotics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
AminoAnalytica,Aminoanalytica,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Ares Industries,Ares Industries,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Atum Works,Atum Works,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Azalea Robotics Corporation,Azalea Robotics Corporation,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Apten,Apten,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Abel Police,Abel Police,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Ångström AI,Ångström Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Aqua Voice,Aqua Voice,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.347682Z
Adapted,Adapted,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Alai,Alai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Artos,Artos,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
ACX,Acx,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Andy AI,Andy Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Aftercare,Aftercare,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Astro Mechanica,Astro Mechanica,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Attunement,Attunement,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
atopile,Atopile,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Artisan,Artisan,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Arini,Arini,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
AveryIQ,Averyiq,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Agentic Labs,Agentic Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Aidy,Aidy,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
"Argon AI, Inc.","Argon Ai, Inc.",50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Alex,Alex,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Andon Labs,Andon Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
AiSDR,Aisdr,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Affinity,Affinity,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Andromeda Surgical,Andromeda Surgical,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Automorphic,Automorphic,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Apoxy,Apoxy,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Aglide,Aglide,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
AgentCollect,Agentcollect,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Arcimus,Arcimus,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Alguna,Alguna,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Airgoods,Airgoods,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
AIVideo.com,Aivideo.Com,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Accend,Accend,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Artie,Artie,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.349058Z
Automat,Automat,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Adri AI,Adri Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Atmeto,Atmeto,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Alaan,Alaan,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Ariglad,Ariglad,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Alloy,Alloy,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Avoca,Avoca,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
AccessOwl,Accessowl,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Axle,Axle,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
AlgoTest,Algotest,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
autone,Autone,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Avina,Avina,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
AiPrise,Aiprise,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Anchor,Anchor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.350065Z
Atlas,Atlas,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Artemis Search,Artemis Search,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Aurelian,Aurelian,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
AviaryAI,Aviaryai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
AnythingLLM,Anythingllm,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Alphawatch AI,Alphawatch Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Airhart Aeronautics,Airhart Aeronautics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Aragorn AI,Aragorn Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Apply Design,Apply Design,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Activepieces,Activepieces,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
ALT TEX,Alt Tex,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Array Labs,Array Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Albiware Inc.,Albiware Inc.,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
AYC Fund,Ayc Fund,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Arpari,Arpari,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
amiloz,Amiloz,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Argument Computer Corporation,Argument Computer Corporation,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Amal Invest,Amal Invest,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Attain,Attain,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Airwork,Airwork,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Arintra,Arintra,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Argo,Argo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Alga Biosciences,Alga Biosciences,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Agency,Agency,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Anfin,Anfin,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Axis,Axis,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Armilla AI,Armilla Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Atlas,Atlas,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Aspora,Aspora,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Axross Pte Ltd,Axross Pte Ltd,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Actipulse Neuroscience,Actipulse Neuroscience,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Agave,Agave,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
AstroForge,Astroforge,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Apollo,Apollo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.351063Z
Attack Capital,Attack Capital,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Andi,Andi,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Amenli,Amenli,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Ahazou,Ahazou,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Aviator,Aviator,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Adravision,Adravision,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Atlas,Atlas,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Abatable,Abatable,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Abhi,Abhi,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Adni,Adni,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Ancana,Ancana,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Akute Health,Akute Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Adaptyv,Adaptyv,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
aSim,Asim,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Astek Diagnostics,Astek Diagnostics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.352487Z
Aleph,Aleph,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Aleph Solutions (Alephee),Aleph Solutions (Alephee),50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
AI Tech Packs,Ai Tech Packs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
AlgoViral,Algoviral,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Aqua,Aqua,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Awesomic,Awesomic,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Anakin,Anakin,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
AppX,Appx,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
AlgoUniversity,Algouniversity,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Advantage Club,Advantage Club,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Affogato AI,Affogato Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Ananya Health,Ananya Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
ARQ,Arq,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Archbee,Archbee,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Abstra,Abstra,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
Artillery,Artillery,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.353493Z
AOA Dx,Aoa Dx,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Agapé,Agapé,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Arpio,Arpio,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Authologic,Authologic,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Axolo,Axolo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Alpas,Alpas,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
AgendaPro,Agendapro,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Alokai,Alokai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Aurabeat,Aurabeat,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Auricle,Auricle,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Anima,Anima,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Alinea,Alinea,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Aviron Interactive,Aviron Interactive,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Axle Health,Axle Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Axiom.ai,Axiom.Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Avocado,Avocado,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
arnata,Arnata,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Albedo,Albedo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
authzed,Authzed,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.354491Z
Alba Orbital,Alba Orbital,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Atomic Industries,Atomic Industries,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Atrato,Atrato,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Abacum,Abacum,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Afriex,Afriex,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Arketa,Arketa,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Awtomic,Awtomic,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Akiflow,Akiflow,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Atomic,Atomic,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.355996Z
Arist,Arist,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
AtoB,Atob,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
Aesthetic,Aesthetic,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
Alpha Vantage,Alpha Vantage,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
Anima App,Anima App,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
"AskMyClass, now Soundkins","Askmyclass, Now Soundkins",50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
Apprentice Health,Apprentice Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
Activeloop,Activeloop,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
AnyList,Anylist,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
Aerones,Aerones,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
Anjuna,Anjuna,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
ArchForm,Archform,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
AlgoSurg Inc,Algosurg Inc,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.356548Z
Aspire,Aspire,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.357555Z
Acely,Acely,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.357555Z
Avro Life Science,Avro Life Science,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.357555Z
Assembly,AssemblyAI,88.88888888888889,FuzzyMatch,STARTUP,2026-08-12T03:04:08.357555Z
AssemblyAI,AssemblyAI,100.0,DirectMatch,STARTUP,2026-08-12T03:04:08.357555Z
Airthium,Airthium,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.357555Z
Advano,Advano,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.357555Z
Aecore,Aecore,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.357555Z
ACLU,Aclu,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.358554Z
AON3D,Aon3D,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.358554Z
Apozy,Apozy,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.358554Z
AlemHealth,Alemhealth,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.358554Z
Aella,Aella,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.358554Z
Ambient.ai,Ambient.Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.358554Z
Algen Biotechnologies,Algen Biotechnologies,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.358554Z
Airbyte,Airbyte,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.359575Z
Atmo,Atmo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.359575Z
Avion,Avion,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.359575Z
Angle Health,Angle Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.359575Z
adyn,Adyn,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.359575Z
AIOS,Aios,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.359575Z
Altay Therapeutics,Altay Therapeutics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.359575Z
Aden,Aden,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.360575Z
Alude,Alude,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.360575Z
Abalone Bio,Abalone Bio,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.360575Z
Accord,Accord,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.360575Z
ApolloShield,Apolloshield,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.360575Z
Apurata,Apurata,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.360575Z
Asher Bio,Asher Bio,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.360575Z
Aspect,Aspect,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.360575Z
Airfordable,Airfordable,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Athelas,Athelas,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Apero Health,Apero Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Atlas,Atlas,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
AccioJob,Acciojob,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
AmberBox Gunshot Detection,Amberbox Gunshot Detection,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
AmpUp,Ampup,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Alpaca,Alpaca,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Aura Vision,Aura Vision,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Axel Travel,Axel Travel,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Autodial prev Qwest,Autodial Prev Qwest,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Ashby,Ashby,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
AI Insurance,Ai Insurance,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Avo,Avo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
AllSome Fulfillment,Allsome Fulfillment,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.361583Z
Astranis,Astranis,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.362573Z
Apollo.io,Apollo.Io,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.362573Z
