schemaVersion,recordType,source_name,source_url,entityName,employeeCount,description,category,collectedAt
1.0,STARTUP,Y Combinator Directory,https://www.edenworkplace.com,Eden,45,Workplace software for people-centric companies.,B2B,2026-08-12T02:01:43.449148Z
1.0,STARTUP,Y Combinator Directory,http://easel.io,Easel,2,Easel is a visual design tool built for the web. Since the web is…,B2B,2026-08-12T02:01:43.925662Z
1.0,STARTUP,Y Combinator Directory,https://edgebit.io,Edgebit,5,Autofix your software dependencies,B2B,2026-08-12T02:01:43.885066Z
1.0,STARTUP,Y Combinator Directory,https://www.enableus.com,Enable Us,14,Digital Sales Rooms (Acquired by MindTickle),B2B,2026-08-12T02:01:44.048145Z
1.0,STARTUP,Y Combinator Directory,http://embed.ly,Embedly,2,Y Combinator Startup,B2B,2026-08-12T02:01:44.564805Z
1.0,STARTUP,Y Combinator Directory,https://www.enzyme.com,Enzyme,32,Automating regulatory approval & compliance for life science companies,Healthcare,2026-08-12T02:01:44.721416Z
1.0,STARTUP,Y Combinator Directory,https://www.emburse.com,Emburse,1,Expense management and AP automation.,Fintech,2026-08-12T02:01:44.581202Z
1.0,STARTUP,Y Combinator Directory,https://easyplan.in/,Easyplan,8,An AI-driven investment app for beginner investors in India,Fintech,2026-08-12T02:01:44.722865Z
1.0,STARTUP,Y Combinator Directory,https://zscc.ai,Zettascale,2,Energy efficient chips for AI,Industrials,2026-08-12T02:01:50.910289Z
1.0,STARTUP,Y Combinator Directory,https://www.codeviz.ai/,Codeviz,2,One living model of your software architecture,B2B,2026-08-12T02:01:50.367858Z
1.0,STARTUP,Y Combinator Directory,https://mem0.ai,Mem0,10,The Memory layer for AI Agents,B2B,2026-08-12T02:01:50.823854Z
1.0,STARTUP,Y Combinator Directory,https://vibrantlabs.com/,Vibrant Labs,6,Autonomously scaling environments,B2B,2026-08-12T02:01:50.519676Z
1.0,STARTUP,Y Combinator Directory,https://yn.app,Y/N,5,Play your story,Consumer,2026-08-12T02:01:51.233133Z
1.0,STARTUP,Y Combinator Directory,https://coldreach.ai/,Coldreach,3,Find the best leads with custom intent signals,B2B,2026-08-12T02:01:50.551700Z
1.0,STARTUP,Y Combinator Directory,https://www.tennr.com,Tennr,205,"Fast, Transparent Patient Experiences",B2B,2026-08-12T02:01:51.225523Z
1.0,STARTUP,Y Combinator Directory,http://invisionmedtech.com/,Invision Medical Technology,2,AI Diagnosis of  Heart Disease,Healthcare,2026-08-12T02:01:51.520563Z
1.0,STARTUP,Y Combinator Directory,https://www.primevault.com,Primevault,11,Infrastructure powering stablecoin and digital finance,Fintech,2026-08-12T02:01:51.085731Z
1.0,STARTUP,Y Combinator Directory,https://unthread.io,Unthread,7,Automate support ops natively in Slack,B2B,2026-08-12T02:01:52.038847Z
1.0,STARTUP,Y Combinator Directory,https://mspilot.io,Mspilot,3,Turn AI adoption into a recurring revenue line.,B2B,2026-08-12T02:01:52.760757Z
1.0,STARTUP,Y Combinator Directory,https://www.spadeworks.co,Spadeworks,13,AI agents that turn every call into revenue for trade businesses,B2B,2026-08-12T02:01:52.722827Z
1.0,STARTUP,Y Combinator Directory,https://supersend.io/,Supersend,8,"Super Send automates personalized outreach across email, LinkedIn,…",B2B,2026-08-12T02:01:51.502950Z
1.0,STARTUP,Y Combinator Directory,https://lancedb.com,Lancedb,35,"Open-source, serverless vectordb for production-scale generative AI",B2B,2026-08-12T02:01:52.954671Z
1.0,STARTUP,Y Combinator Directory,https://www.kaso.ai,Kaso,20,AI group purchasing for restaurants,B2B,2026-08-12T02:01:50.772725Z
1.0,STARTUP,Y Combinator Directory,https://www.strivemath.com/,Strive Math,13,Online Coding School for Kids 8-16,Education,2026-08-12T02:01:51.737546Z
1.0,STARTUP,Y Combinator Directory,https://www.svix.com,Svix,12,"Enterprise ready webhooks service, open-source and in the cloud",B2B,2026-08-12T02:01:51.184139Z
1.0,STARTUP,Y Combinator Directory,https://cashbook.in,Cashbook,4,Ramp for Indian Businesses - UPI Wallets for Employee Expenses,B2B,2026-08-12T02:01:51.201661Z
1.0,STARTUP,Y Combinator Directory,https://www.playdreamworld.com/,Dreamworld,30,DreamWorld is a next-gen Minecraft with generative AI building,Consumer,2026-08-12T02:01:52.440140Z
1.0,STARTUP,Y Combinator Directory,https://www.daybreakhealth.com/,Daybreak Health,20,The first digital mental health system for youth,Healthcare,2026-08-12T02:01:51.717446Z
1.0,STARTUP,Y Combinator Directory,https://www.swif.ai,Swif.Ai,20,Manage every device. Govern every AI agent.,B2B,2026-08-12T02:01:51.440860Z
1.0,STARTUP,Y Combinator Directory,https://www.useopenwrench.com,Openwrench,1,We help retailers and restaurant chains manage repairs and…,B2B,2026-08-12T02:01:52.066523Z
1.0,STARTUP,Y Combinator Directory,https://close.com,Close,120,CRM and sales automation tools for startups and SMBs,B2B,2026-08-12T02:01:51.657597Z
1.0,STARTUP,Y Combinator Directory,https://www.traces.ai,Traces,10,Transform your video monitoring with AI,B2B,2026-08-12T02:01:51.799763Z
1.0,STARTUP,Y Combinator Directory,https://www.canix.com/,Canix,22,Canix makes it easy to get and stay compliant as a cannabis business.,B2B,2026-08-12T02:01:52.056006Z
1.0,STARTUP,Y Combinator Directory,https://dagger.io,Dagger,22,Develop your CI/CD pipelines as code and run them anywhere,B2B,2026-08-12T02:01:52.661894Z
1.0,STARTUP,Y Combinator Directory,https://www.ownerscircle.com,Owners Circle,2,Kickstarter for local businesses,Fintech,2026-08-12T02:01:52.636242Z
1.0,STARTUP,Y Combinator Directory,https://teevox.com,Teevox,11,Teevox,Consumer,2026-08-12T02:01:52.512971Z
1.0,STARTUP,Y Combinator Directory,https://www.codyco.ai/en,Codyco,4,The AI Reservation Team for Hotel Groups,B2B,2026-08-12T02:01:52.876758Z
1.0,STARTUP,Y Combinator Directory,https://beglaubigt.de/en-us,Beglaubigt.De,15,The legal back-office for European founders - the incorporation API…,B2B,2026-08-12T02:01:53.628960Z
1.0,STARTUP,Y Combinator Directory,https://sirdab.co/en,Sirdab,1,Cloud warehousing & supply chain platform in MENA,B2B,2026-08-12T02:01:53.366144Z
1.0,STARTUP,Y Combinator Directory,https://upflow.io/en/,Upflow,50,Cash collection tech for B2B businesses,Fintech,2026-08-12T02:01:53.681672Z
1.0,STARTUP,Y Combinator Directory,https://pools.events,Pools (Fka Withfriends),2,Pools is a memberships platform for event organizers,Consumer,2026-08-12T02:01:53.885532Z
1.0,STARTUP,Y Combinator Directory,https://globe.exchange,Globe,20,coinbase for derivatives,Fintech,2026-08-12T02:01:54.649887Z
1.0,STARTUP,Y Combinator Directory,https://operonsolutions.com/en,Operon,1,Agentic data layer for manufacturing & process industries.,Industrials,2026-08-12T02:01:54.234605Z
1.0,STARTUP,Y Combinator Directory,https://www.bemlo.com/en,Bemlo,13,AI-native scheduling and workforce management platform for healthcare,Healthcare,2026-08-12T02:01:54.080926Z
1.0,STARTUP,Y Combinator Directory,https://sekilo.com/en/,Sekilo,15,Building the AI powered halal protein supply chain for foodservice in…,B2B,2026-08-12T02:01:54.636577Z
1.0,STARTUP,Y Combinator Directory,https://orderli.com/en,Orderli,6,Square for Europe,B2B,2026-08-12T02:01:54.260333Z
1.0,STARTUP,Y Combinator Directory,https://membo.ee?lang=en,Membo,3,"Groceries fresher than a farmer’s market, delivered to you (EU)",Consumer,2026-08-12T02:01:54.441759Z
1.0,STARTUP,Y Combinator Directory,https://www.soyhenry.com/hiring-en,Henry,100,We train AI engineers and connect them with companies.,B2B,2026-08-12T02:01:54.648879Z
1.0,STARTUP,Y Combinator Directory,http://grubmarket.com,Grubmarket,4548,AI-powered technology enabler and digital transformer of American…,B2B,2026-08-12T02:01:56.005304Z
1.0,STARTUP,Y Combinator Directory,https://www.moxionpower.com/,Moxion Power Co.,380,Mobile Energy Storage Technology,Industrials,2026-08-12T02:01:55.000505Z
1.0,STARTUP,Y Combinator Directory,http://go.givecampus.com,Givecampus,130,The fundraising platform for schools.,Education,2026-08-12T02:01:56.108036Z
1.0,STARTUP,Y Combinator Directory,http://codenow.org,Codenow,2,Our mission is to diversify the talent pipeline of students who…,Unspecified,2026-08-12T02:01:56.577352Z
1.0,STARTUP,Y Combinator Directory,https://codecombat.com,Codecombat,45,Game that teaches computer science to middle and high school kids.,Education,2026-08-12T02:01:55.904963Z
1.0,STARTUP,Y Combinator Directory,https://www.strikingly.com,Strikingly,99,"The easiest way to create a beautiful, mobile optimized website.",B2B,2026-08-12T02:01:54.823770Z
1.0,STARTUP,Y Combinator Directory,https://rational.to,Rational,2,AI Employees for Accounting,B2B,2026-08-12T02:01:55.147730Z
1.0,STARTUP,Y Combinator Directory,https://www.trykinect.ai/,Kinect,2,The AI revenue platform for D2C brands,B2B,2026-08-12T02:01:55.899704Z
1.0,STARTUP,Y Combinator Directory,https://video.golpoai.com/,Golpo,7,Create Whiteboard Explainer Videos with AI from a Prompt or Document,B2B,2026-08-12T02:01:55.888822Z
1.0,STARTUP,Y Combinator Directory,https://units.school,Units,1,Units builds full-stack AI education infrastructure.,Education,2026-08-12T02:01:55.426732Z
1.0,STARTUP,Y Combinator Directory,https://issen.com,Issen,1,AI realtime voice companion for language learning,Consumer,2026-08-12T02:01:56.157488Z
1.0,STARTUP,Y Combinator Directory,https://www.rewbi.com/,Rewbi,3,Rewbi uses AI to increase grid-connected battery storage revenue 2x,Industrials,2026-08-12T02:01:54.884336Z
1.0,STARTUP,Y Combinator Directory,https://videogen.io,Videogen,6,"Create professional videos in minutes with AI, online or via API",B2B,2026-08-12T02:01:55.441738Z
1.0,STARTUP,Y Combinator Directory,https://getfluently.app/,Fluently,2,Speaking coach for non-native English professionals,Consumer,2026-08-12T02:01:55.594198Z
1.0,STARTUP,Y Combinator Directory,https://www.sparkhq.ai,Spark,5,AI-powered workflows for energy infrastructure,B2B,2026-08-12T02:01:55.058599Z
1.0,STARTUP,Y Combinator Directory,https://zaymo.com,Zaymo,13,Interactive email builder for ecommerce brands,B2B,2026-08-12T02:01:56.198776Z
1.0,STARTUP,Y Combinator Directory,http://flintk12.com/,Flint,18,Personalized learning built for schools,Education,2026-08-12T02:01:56.383725Z
1.0,STARTUP,Y Combinator Directory,https://www.MaverickX.com,Maverickx,30,Engineering the future of chemistry for natural resource extraction,Industrials,2026-08-12T02:01:56.198776Z
1.0,STARTUP,Y Combinator Directory,https://gosats.io,Gosats,8,GoSats helps you earn free bitcoin when you shop in India.,Fintech,2026-08-12T02:01:55.911857Z
1.0,STARTUP,Y Combinator Directory,https://www.lingt.com/,Lingt,2,Lingt provided a web-based platform for learning languages leveraging…,Education,2026-08-12T02:01:56.160395Z
1.0,STARTUP,Y Combinator Directory,http://www.durioo.com,Durioo,50,Streaming Platform for Muslim Children,Consumer,2026-08-12T02:01:56.266659Z
1.0,STARTUP,Y Combinator Directory,https://www.poshenergy.com,Posh,10,Rapidly deployable energy solutions for modern commercial and…,Industrials,2026-08-12T02:01:55.573948Z
1.0,STARTUP,Y Combinator Directory,https://www.teachwithkoala.com,Koala,11,Minecraft for Teachers,Education,2026-08-12T02:01:55.508419Z
1.0,STARTUP,Y Combinator Directory,https://loops.so,Loops,10,Email sending for software companies,B2B,2026-08-12T02:01:56.007312Z
1.0,STARTUP,Y Combinator Directory,http://careerist.com/,Careerist,100,Learning platform for job seekers with job applications automation,Education,2026-08-12T02:01:56.536876Z
1.0,STARTUP,Y Combinator Directory,https://www.stepful.com,Stepful,100,Online Training for Healthcare Jobs,Education,2026-08-12T02:01:56.080975Z
1.0,STARTUP,Y Combinator Directory,https://www.novatr.com,Novatr,180,"Online cohort based courses for architects, engineers and designers…",Education,2026-08-12T02:01:55.336521Z
1.0,STARTUP,Y Combinator Directory,https://www.lapzo.com,Lapzo,135,Lattice for Latam with personalized learning and development,B2B,2026-08-12T02:01:55.454284Z
1.0,STARTUP,Y Combinator Directory,https://www.vincoed.com,Vinco,35,Retaining employees in LatAm via education,B2B,2026-08-12T02:01:56.224853Z
1.0,STARTUP,Y Combinator Directory,https://www.kurios.la/,Kurios,10,Cohort-based online courses for professionals in Latin America,Education,2026-08-12T02:01:55.538351Z
1.0,STARTUP,Y Combinator Directory,https://redbean.ai,Redbean,6,Make games and stories with AI,Consumer,2026-08-12T02:01:56.902042Z
1.0,STARTUP,Y Combinator Directory,https://studystream.live,Studystream,8,24/7 video platform & online community for students to study together,Education,2026-08-12T02:01:57.104534Z
1.0,STARTUP,Y Combinator Directory,https://boldvoice.com,Boldvoice,12,Speech and accent coaching app for non-native English speakers,Consumer,2026-08-12T02:01:56.218536Z
1.0,STARTUP,Y Combinator Directory,https://kiwify.com.br,Kiwify,200,Create & sell online courses,Education,2026-08-12T02:01:55.906749Z
1.0,STARTUP,Y Combinator Directory,https://bloomapp.com,Bloom,8,Investing app that teaches you how to invest,Fintech,2026-08-12T02:01:55.659725Z
1.0,STARTUP,Y Combinator Directory,https://www.turingcollege.com/,Turing College,50,AI-driven online tech school for busy professionals,Education,2026-08-12T02:01:56.035731Z
1.0,STARTUP,Y Combinator Directory,https://www.poliglota.org/,Poliglota,170,"The online language school for Latam, with groups led by an instructor",Education,2026-08-12T02:01:56.451608Z
1.0,STARTUP,Y Combinator Directory,https://www.unschool.in/,Unschool,35,"Learn, Intern and become Industry-Ready",Education,2026-08-12T02:01:56.799409Z
1.0,STARTUP,Y Combinator Directory,https://www.codingal.com/?utm_source=yc,Codingal,100,Leading online after-school for kids & teens to learn AI & coding,Education,2026-08-12T02:01:56.030027Z
1.0,STARTUP,Y Combinator Directory,https://www.coderhouse.com/,Coderhouse,225,Effective and accessible online live education.,Education,2026-08-12T02:01:56.175067Z
1.0,STARTUP,Y Combinator Directory,https://scrimba.com,Scrimba,6,We turn people into hireable devs for 1% of the price of code…,Education,2026-08-12T02:01:55.982670Z
1.0,STARTUP,Y Combinator Directory,https://www.tappityapp.com,Tappity,4,World's largest library of interactive lessons for kids,Consumer,2026-08-12T02:01:56.732173Z
1.0,STARTUP,Y Combinator Directory,http://ubits.com,Ubits,300,Learning Hub for companies in Latam,B2B,2026-08-12T02:01:57.733969Z
1.0,STARTUP,Y Combinator Directory,https://collegepulse.com/,College Pulse,9,Research and analytics company focused on college students.,B2B,2026-08-12T02:01:57.436141Z
1.0,STARTUP,Y Combinator Directory,https://www.recurse.com,Recurse Center,7,The retreat where curious programmers recharge and grow,Education,2026-08-12T02:01:56.932801Z
1.0,STARTUP,Y Combinator Directory,http://www.hirenimble.com,Nimble,25,Data-driven teacher hiring,Education,2026-08-12T02:01:57.756216Z
1.0,STARTUP,Y Combinator Directory,https://www.bloomtech.com,Bloom Institute Of Technology,50,The online coding school that invests in you.,Education,2026-08-12T02:01:56.784853Z
1.0,STARTUP,Y Combinator Directory,http://www.classdojo.com,Classdojo,100,"Communication app for K-8 teachers, kids, and families",Education,2026-08-12T02:01:57.879918Z
1.0,STARTUP,Y Combinator Directory,https://pahamify.com/,Pahamify,40,College entrance test preparation App for students in Indonesia,Education,2026-08-12T02:01:56.311561Z
1.0,STARTUP,Y Combinator Directory,https://StayQrious.com,Stayqrious,29,"StayQrious helps kids in India learn through online group classes,…",Education,2026-08-12T02:01:56.476933Z
1.0,STARTUP,Y Combinator Directory,https://www.holygrail.ai,Holy Grail,7,Y Combinator Startup,B2B,2026-08-12T02:01:56.398160Z
1.0,STARTUP,Y Combinator Directory,https://spicedata.com/,Spice Data,1,Restaurant Data for the Enterprise,B2B,2026-08-12T02:01:58.669382Z
1.0,STARTUP,Y Combinator Directory,https://www.demandcurve.com,Demand Curve,10,Learn how to build a scalable growth engine,Education,2026-08-12T02:01:56.560660Z
1.0,STARTUP,Y Combinator Directory,https://www.microverse.org,Microverse,35,Training and connecting untapped talent with global opportunities,Education,2026-08-12T02:01:56.494905Z
1.0,STARTUP,Y Combinator Directory,https://www.pillar.io,Pillar,5,All-In-One Creator Store,Consumer,2026-08-12T02:01:57.047789Z
1.0,STARTUP,Y Combinator Directory,https://www.lynks.com/,Lynks,40,Lynks is an e-commerce company that makes high demand products…,Consumer,2026-08-12T02:01:57.453795Z
1.0,STARTUP,Y Combinator Directory,http://bufferbox.com,Bufferbox,2,The future of package delivery. We are building a network of…,Consumer,2026-08-12T02:01:58.251790Z
1.0,STARTUP,Y Combinator Directory,https://www.stackai.com,Stackai,62,The Enterprise AI Transformation Platform,B2B,2026-08-12T02:01:58.034481Z
1.0,STARTUP,Y Combinator Directory,https://www.togethervideoapp.com/,Together Video Chat,1,Interactive video chat made for kids and families,Consumer,2026-08-12T02:01:59.001878Z
1.0,STARTUP,Y Combinator Directory,https://www.impactive.io/,Impactive (Formerly Outvote),15,Political/civic tech helping progressive campaigns organize & mobilize,Government,2026-08-12T02:01:58.492841Z
1.0,STARTUP,Y Combinator Directory,https://www.theforage.com/,Forage,65,"Online job simulations for companies to train, and then hire, students",B2B,2026-08-12T02:01:59.683766Z
1.0,STARTUP,Y Combinator Directory,http://www.futureleague.co,Futureleague,10,"Engineering and Programming for Kids 6-12 with a focus on creativity,…",Consumer,2026-08-12T02:01:59.736619Z
1.0,STARTUP,Y Combinator Directory,http://crowdery.com,Crowdery,2,"[Now Clara, YC S14- claralabs.com]",B2B,2026-08-12T02:02:00.115819Z
1.0,STARTUP,Y Combinator Directory,https://www.localmilkrun.com/,Milkrun,38,"Get Food From Farmers, Delivered.",Consumer,2026-08-12T02:02:03.765050Z
1.0,STARTUP,Y Combinator Directory,https://instock.org,In Stock,2,"Find any product, in stock nearby",B2B,2026-08-12T02:02:02.792800Z
1.0,STARTUP,Y Combinator Directory,https://instaagent.com,Instaagent,10,Scale marketing campaigns across hundreds of personas,B2B,2026-08-12T02:02:23.919579Z
1.0,STARTUP,Y Combinator Directory,https://interfaze.ai,Interfaze,5,AI model built for high accuracy deterministic tasks,B2B,2026-08-12T02:02:23.530868Z
1.0,STARTUP,Y Combinator Directory,https://www.incandor.com,Incandor,1,Behavioral intelligence infrastructure for anti-fraud,B2B,2026-08-12T02:02:24.159820Z
1.0,STARTUP,Y Combinator Directory,https://www.instancelabs.ai/,Instance,2,Automated evals for robot policies,B2B,2026-08-12T02:02:23.887047Z
1.0,STARTUP,Y Combinator Directory,https://www.illumelabs.ai,Illume Labs,3,24/7 Personal Health & Longevity Companion,Healthcare,2026-08-12T02:02:23.521599Z
1.0,STARTUP,Y Combinator Directory,https://inth.com,Inth,3,Enterprise privacy governance for companies that ship fast,B2B,2026-08-12T02:02:23.857672Z
1.0,STARTUP,Y Combinator Directory,https://www.inventoryquant.com,Inventoryquant,1,We automate the inventory process in insurance,B2B,2026-08-12T02:02:23.690829Z
1.0,STARTUP,Y Combinator Directory,https://imperfect.co,Imperfect,4,"Adaptive training coach for runners, cyclists, and triathletes",Consumer,2026-08-12T02:02:23.938821Z
1.0,STARTUP,Y Combinator Directory,https://item.app,Item,6,The AI-Native CRM that works for you,B2B,2026-08-12T02:02:23.991514Z
1.0,STARTUP,Y Combinator Directory,https://www.icarus.one/,Icarus,50,Stratospheric birds for defense,Industrials,2026-08-12T02:02:23.548994Z
1.0,STARTUP,Y Combinator Directory,https://interfere.com,Interfere,8,"Give engineering, product, and design teams insight into unseen issues",B2B,2026-08-12T02:02:24.210751Z
1.0,STARTUP,Y Combinator Directory,https://idler.ai/,Idler,13,reinforcement learning environments,B2B,2026-08-12T02:02:24.945661Z
1.0,STARTUP,Y Combinator Directory,https://irbc.com/,Irbc,3,AI-native financial institution for global businesses + agents.,Fintech,2026-08-12T02:02:24.059084Z
1.0,STARTUP,Y Combinator Directory,https://infinite.dev,Infinite,4,Global B2B Stablecoin Processor,Fintech,2026-08-12T02:02:23.601664Z
1.0,STARTUP,Y Combinator Directory,https://www.tryinvo.com/,Invo,1,infra for computer use agents,B2B,2026-08-12T02:02:24.091471Z
1.0,STARTUP,Y Combinator Directory,https://www.integuru.com,Integuru,5,"Generate fast, reliable APIs for any platform",B2B,2026-08-12T02:02:23.853118Z
1.0,STARTUP,Y Combinator Directory,https://www.infinityapp.in/,Infinity,15,Business banking for cross-border SMBs & Startups,Fintech,2026-08-12T02:02:23.792690Z
1.0,STARTUP,Y Combinator Directory,https://www.inquery.ai/,Inquery,4,Intelligent Medical Record Reviews,Healthcare,2026-08-12T02:02:23.826938Z
1.0,STARTUP,Y Combinator Directory,https://www.ion.design/,Ion Design,3,AI Website platform that grows revenue automatically,B2B,2026-08-12T02:02:24.236285Z
1.0,STARTUP,Y Combinator Directory,https://www.invopop.com/,Invopop,7,We help global software companies comply with local tax reporting,B2B,2026-08-12T02:02:24.492653Z
1.0,STARTUP,Y Combinator Directory,https://inkeep.com,Inkeep,18,Build AI Agent teammates and automations in code or no-code,B2B,2026-08-12T02:02:24.033786Z
1.0,STARTUP,Y Combinator Directory,https://infisical.com,Infisical,50,"Unified platform for secrets, certs, and privileged access management",B2B,2026-08-12T02:02:24.595672Z
1.0,STARTUP,Y Combinator Directory,https://impractical.ai,Impractical,2,Your autonomous motion designer that turns every feature into a…,B2B,2026-08-12T02:02:24.677179Z
1.0,STARTUP,Y Combinator Directory,https://www.iotflows.com/,Iotflows Inc,60,Plug-and-play AI platform with sensors and dashboards that makes…,B2B,2026-08-12T02:02:24.859272Z
1.0,STARTUP,Y Combinator Directory,https://www.imt.care,Imt Care,23,Disrupting Indian Insurance space by empowering distrubutors,Healthcare,2026-08-12T02:02:24.532059Z
1.0,STARTUP,Y Combinator Directory,https://www.infer.so/,Infer,9,Operating system for insurance agencies,B2B,2026-08-12T02:02:24.751897Z
1.0,STARTUP,Y Combinator Directory,https://ivy.homes,Ivy Homes,80,We make instant offers to buy homes in India,Real Estate and Construction,2026-08-12T02:02:24.905720Z
1.0,STARTUP,Y Combinator Directory,http://www.intacttherapeutics.com,Intact Therapeutics,4,Smart gels for local drug delivery to the gut,Healthcare,2026-08-12T02:02:26.199254Z
1.0,STARTUP,Y Combinator Directory,https://www.intelline.ca/,Intelline,3,Intelline makes the world's most efficient fuel agnostic engines for…,Industrials,2026-08-12T02:02:25.483121Z
1.0,STARTUP,Y Combinator Directory,https://www.imgix.com,Imgix,34,The platform for your visual media.,B2B,2026-08-12T02:02:25.349412Z
1.0,STARTUP,Y Combinator Directory,http://interviewed.com,Interviewed,1,Job simulations and assessments.  See candidates in action doing the…,B2B,2026-08-12T02:02:26.204260Z
1.0,STARTUP,Y Combinator Directory,https://useinari.com,Inari,2,Your junior AI product manager,B2B,2026-08-12T02:02:26.246122Z
1.0,STARTUP,Y Combinator Directory,https://getinflow.io/,Inflow,20,A self-help app for people to manage their ADHD.,Healthcare,2026-08-12T02:02:26.272590Z
1.0,STARTUP,Y Combinator Directory,https://www.inai.io,Inai,14,Segment for global payments,Fintech,2026-08-12T02:02:26.351447Z
1.0,STARTUP,Y Combinator Directory,http://www.innov8.work,Innov8,100,"We provide co-working offices to startups, freelancers and SMEs in…",Real Estate and Construction,2026-08-12T02:02:26.284185Z
1.0,STARTUP,Y Combinator Directory,https://www.interprime.co/,Interprime,3,Safe & Secure Cash Management for Businesses,B2B,2026-08-12T02:02:26.288690Z
1.0,STARTUP,Y Combinator Directory,http://inyourcorneronline.com,In Your Corner,2,We've transformed traditional therapy into an experience that is…,Healthcare,2026-08-12T02:02:27.403678Z
1.0,STARTUP,Y Combinator Directory,http://ijigg.com,Ijigg/Top440,2,Y Combinator Startup,Consumer,2026-08-12T02:02:26.355106Z
1.0,STARTUP,Y Combinator Directory,https://www.tryinterlock.com/,Interlock,2,We are still in stealth mode.,B2B,2026-08-12T02:02:27.165432Z
1.0,STARTUP,Y Combinator Directory,https://indexical.dev/,Indexical,2,AI-powered data extraction engine,B2B,2026-08-12T02:02:26.808983Z
1.0,STARTUP,Y Combinator Directory,https://www.ilumadata.io/,Ilumadata,2,Confidently ship analytics code faster with fewer errors,B2B,2026-08-12T02:02:29.946936Z
1.0,STARTUP,Y Combinator Directory,https://www.ivella.com/,Ivella,8,Banking and savings products designed for couples,Fintech,2026-08-12T02:02:29.199561Z
1.0,STARTUP,Y Combinator Directory,https://www.invoid.co/,Invoid,15,Create identity verification workflows the way you want,B2B,2026-08-12T02:02:31.203408Z
1.0,STARTUP,Y Combinator Directory,https://www.intelligent.services/,Intelligent,4,Demand Forecasting as a Service,B2B,2026-08-12T02:02:28.408732Z
1.0,STARTUP,Y Combinator Directory,http://www.iambiqtech.com/,Iambiq Technologies,2,Y Combinator Startup,B2B,2026-08-12T02:02:28.538438Z
1.0,STARTUP,Y Combinator Directory,http://www.index.io,Index,5,Mapping the world's professional relationships.,B2B,2026-08-12T02:02:31.021642Z
1.0,STARTUP,Y Combinator Directory,http://interstateapp.com,Interstate,2,Create & Share Product Roadmaps,B2B,2026-08-12T02:02:30.170513Z
1.0,STARTUP,Y Combinator Directory,http://leadersintech.org,Leaders In Tech,1,Become the leader your company needs.,Unspecified,2026-08-12T02:02:31.134672Z
1.0,STARTUP,Y Combinator Directory,http://bayesimpact.org,Bayes Impact,11,Tech nonprofit building the future of public services.,Unspecified,2026-08-12T02:02:30.885543Z
1.0,STARTUP,Y Combinator Directory,https://hardwareintelligence.ai,Hardware Intelligence,2,AI tools for the chips your AI runs on,B2B,2026-08-12T02:02:28.352821Z
1.0,STARTUP,Y Combinator Directory,https://www.dawnxr.com,Dawn Industries,2,Automatic Diagnosis & Fix for Industrial Automation Cells,Industrials,2026-08-12T02:02:29.552732Z
1.0,STARTUP,Y Combinator Directory,https://ronanrx.com/,Ronanrx Inc.,5,We use AI to personalize peptides to your biology,Healthcare,2026-08-12T02:02:29.055932Z
1.0,STARTUP,Y Combinator Directory,https://lucaiq.com/,Luca Iq,5,API First Tax Calculator for CPAs,B2B,2026-08-12T02:02:28.563448Z
1.0,STARTUP,Y Combinator Directory,https://neuronindustries.com,Neuron Industries,2,Industrial Controllers built for AI,Industrials,2026-08-12T02:02:29.218683Z
1.0,STARTUP,Y Combinator Directory,https://greypointindustries.com/,Greypoint Industries,4,Manufacturing the future of autonomous swarm warfare.,Industrials,2026-08-12T02:02:29.951494Z
1.0,STARTUP,Y Combinator Directory,https://stratumindustries.co/,Stratum Industries,2,AI agents that clear the U.S. government backlog.,Government,2026-08-12T02:02:28.427090Z
1.0,STARTUP,Y Combinator Directory,https://general-instinct.com/,General Instinct,2,Inference Infrastructure for Physical AI,Industrials,2026-08-12T02:02:28.538438Z
1.0,STARTUP,Y Combinator Directory,https://degla.ai,Degla Inc,2,The fully autonomous intelligence layer in the sky.,Industrials,2026-08-12T02:02:28.384790Z
1.0,STARTUP,Y Combinator Directory,https://deepinteractions.ai/,Deep Interactions,4,Collaborative AI app builder for teams,B2B,2026-08-12T02:02:29.905240Z
1.0,STARTUP,Y Combinator Directory,https://gethevn.com,"Hevn, Inc",4,Global bank account for exporters,Fintech,2026-08-12T02:02:28.987583Z
1.0,STARTUP,Y Combinator Directory,https://www.tenetindustries.com,Tenet Industries,3,"Low-cost, mass-producible defense systems",Industrials,2026-08-12T02:02:29.596881Z
1.0,STARTUP,Y Combinator Directory,https://perfectbit.ai,"Perfectbit, Inc.",2,Correct by construction AI training data,B2B,2026-08-12T02:02:29.152203Z
1.0,STARTUP,Y Combinator Directory,https://www.getprescience.com/,"Prescience, Inc.",2,Healthcare for the age of abundant intelligence.,Healthcare,2026-08-12T02:02:28.764588Z
1.0,STARTUP,Y Combinator Directory,https://f4.dev/,F4 Industries,5,The GD&T Analysis Platform for Engineering Drawings,Industrials,2026-08-12T02:02:30.285726Z
1.0,STARTUP,Y Combinator Directory,https://www.foundation-industries.com/,Foundation Industries,5,We supply hard tech companies with critical components.,Industrials,2026-08-12T02:02:28.636966Z
1.0,STARTUP,Y Combinator Directory,https://www.paperinstruments.com/,Paper Instruments,3,Open-source frontier models for knowledge work,B2B,2026-08-12T02:02:28.548644Z
